# range_bin,doppler_bin,angle_deg,snr,zone_flag
183.0,8,-0.1,95.3,0
151.0,8,0.1,95.3,0
118.0,8,-0.3,95.3,1
76.0,8,0.1,95.3,0
121.0,8,-0.0,95.5,1
120.0,8,-0.1,95.6,1
119.0,8,-0.3,95.4,1
139.0,8,0.2,95.5,1
140.0,8,0.5,95.6,1
141.0,8,0.8,95.8,1
142.0,8,0.9,95.8,1
143.0,8,0.5,95.8,1
144.0,8,-0.1,95.4,1
128.0,8,0.2,95.7,1
98.0,8,0.3,95.4,1
146.0,8,-0.5,95.6,1
147.0,8,-0.2,95.5,1
149.0,8,0.6,95.4,1
129.0,8,0.3,95.6,1
138.0,8,0.7,95.4,1
152.0,8,0.2,95.7,0
153.0,8,0.1,96.0,0
124.0,8,0.2,95.8,1
154.0,8,0.2,96.1,0
155.0,8,0.2,96.2,0
156.0,8,0.3,96.4,0
157.0,8,0.7,95.7,0
158.0,8,1.6,95.4,0
135.0,8,0.1,95.5,1
75.0,8,0.7,95.5,0
126.0,8,1.7,95.3,1
162.0,8,5.3,95.8,0
163.0,8,4.7,95.8,0
164.0,8,3.7,95.5,0
168.0,8,2.0,95.6,0
169.0,8,2.1,96.0,0
170.0,8,2.0,95.8,0
171.0,8,2.3,95.4,0
172.0,8,3.5,95.6,0
175.0,8,8.6,95.5,0
176.0,8,10.2,95.8,0
177.0,8,11.9,95.9,0
178.0,8,14.4,95.5,0
179.0,8,17.9,96.1,0
180.0,8,21.0,96.0,0
125.0,8,10.2,95.9,1
184.0,8,10.1,96.0,0
55.0,8,1.5,95.6,0
54.0,8,3.1,95.7,0
53.0,8,6.5,95.5,0
136.0,8,15.0,95.7,1
185.0,8,16.0,96.0,0
186.0,8,17.2,95.9,0
187.0,8,17.5,95.6,0
188.0,8,16.8,95.8,0
189.0,8,15.6,96.2,0
45.0,8,8.8,95.5,0
44.0,8,12.6,95.4,0
190.0,8,15.9,96.0,0
191.0,8,15.9,95.9,0
192.0,8,16.4,96.1,0
193.0,8,16.9,96.5,0
189.0,7,23.5,95.5,0
137.0,8,25.4,95.5,1
54.0,8,0.1,101.3,0
57.0,8,0.1,101.3,0
56.0,8,0.2,101.3,0
165.0,8,0.0,101.3,0
126.0,8,-0.1,101.3,1
75.0,8,0.2,101.3,0
61.0,8,0.1,101.3,0
132.0,8,-0.2,101.3,1
133.0,8,-0.4,101.4,1
158.0,8,0.1,101.5,0
128.0,8,0.1,101.5,1
127.0,8,0.0,101.4,1
135.0,8,-0.3,101.3,1
136.0,8,-0.2,101.6,1
137.0,8,-0.0,101.5,1
186.0,8,-0.2,101.5,0
175.0,8,0.6,101.5,0
140.0,8,0.7,101.4,1
141.0,8,0.8,101.5,1
184.0,8,0.0,101.5,0
161.0,8,1.3,101.5,0
144.0,8,-0.1,101.4,1
121.0,8,0.4,101.3,1
145.0,8,-0.2,101.4,1
177.0,8,0.9,101.4,0
120.0,8,0.1,101.4,1
119.0,8,-0.6,101.4,1
118.0,8,-1.1,101.3,1
181.0,8,0.6,101.4,0
171.0,8,0.3,101.4,0
149.0,8,1.1,101.4,1
50.0,8,-1.6,101.5,0
178.0,8,1.6,101.3,0
49.0,8,-1.6,101.5,0
138.0,8,2.7,101.6,1
154.0,8,-1.1,101.6,0
153.0,8,-0.8,101.7,0
151.0,8,0.8,101.6,0
150.0,8,1.8,101.7,0
147.0,8,4.1,101.7,1
139.0,8,6.9,101.6,1
176.0,8,5.8,101.6,0
164.0,8,1.9,101.6,0
168.0,8,2.5,101.7,0
157.0,8,5.6,101.6,0
146.0,8,11.8,101.7,1
156.0,8,4.3,102.1,0
155.0,8,1.8,101.9,0
152.0,8,2.3,101.7,0
143.0,8,26.9,101.8,1
162.0,8,10.4,101.9,0
163.0,8,11.0,101.8,0
142.0,8,27.8,101.8,1
188.0,8,8.3,101.9,0
185.0,8,13.7,101.7,0
180.0,8,17.2,102.0,0
192.0,8,13.6,102.1,0
189.0,8,10.7,102.4,0
190.0,8,11.6,102.0,0
169.0,8,55.5,101.7,0
170.0,8,51.0,101.8,0
179.0,8,21.7,101.9,0
191.0,8,14.5,102.0,0
193.0,8,17.9,102.3,0
60.0,8,-0.1,101.2,0
167.0,8,0.2,101.2,0
56.0,8,0.1,101.2,0
58.0,8,0.1,101.2,0
75.0,8,0.2,101.2,0
116.0,8,-0.3,101.2,1
181.0,8,0.0,101.2,0
48.0,8,0.1,101.3,0
148.0,8,0.1,101.2,1
120.0,8,0.1,101.3,1
132.0,8,-0.2,101.3,1
127.0,8,0.1,101.3,1
171.0,8,0.1,101.3,0
185.0,8,0.2,101.6,0
184.0,8,0.2,101.4,0
170.0,8,0.3,101.7,0
180.0,8,-0.1,101.9,0
179.0,8,0.0,101.9,0
177.0,8,0.5,101.5,0
191.0,8,-0.9,101.9,0
176.0,8,0.7,101.7,0
175.0,8,0.8,101.5,0
72.0,8,0.1,101.4,0
71.0,8,-0.1,101.3,0
128.0,8,0.9,101.5,1
136.0,8,0.2,101.5,1
137.0,8,0.7,101.5,1
138.0,8,1.2,101.5,1
139.0,8,1.9,101.6,1
140.0,8,2.5,101.5,1
141.0,8,2.9,101.4,1
142.0,8,3.0,101.8,1
143.0,8,2.9,102.0,1
61.0,8,0.1,101.3,0
144.0,8,3.3,101.5,1
145.0,8,3.4,101.4,1
146.0,8,3.6,101.6,1
57.0,8,-0.1,101.4,0
147.0,8,4.2,101.6,1
149.0,8,2.8,101.3,1
150.0,8,2.0,101.6,0
151.0,8,0.9,101.6,0
152.0,8,-0.4,101.6,0
153.0,8,-1.8,101.5,0
50.0,8,-6.7,101.5,0
49.0,8,-5.8,101.7,0
154.0,8,-1.5,101.5,0
155.0,8,2.0,101.7,0
156.0,8,8.2,102.0,0
157.0,8,12.6,101.5,0
158.0,8,14.4,101.5,0
159.0,8,15.0,101.4,0
161.0,8,14.8,101.4,0
162.0,8,16.2,101.7,0
186.0,8,16.1,101.5,0
163.0,8,23.3,101.6,0
164.0,8,43.1,101.4,0
168.0,8,70.2,101.6,0
169.0,8,60.3,101.6,0
188.0,8,10.2,101.6,0
189.0,8,8.6,102.2,0
193.0,8,14.5,102.5,0
192.0,8,12.3,102.3,0
190.0,8,9.7,101.9,0
177.0,8,0.2,101.3,0
171.0,8,-0.1,101.3,0
54.0,8,0.1,101.3,0
161.0,8,0.7,101.4,0
183.0,8,0.1,101.4,0
116.0,8,-0.3,101.4,1
187.0,8,-0.2,101.4,0
62.0,8,0.3,101.4,0
132.0,8,-0.2,101.4,1
60.0,8,-0.1,101.4,0
45.0,8,0.1,101.4,0
58.0,8,0.0,101.4,0
136.0,8,-0.1,101.4,1
71.0,8,0.1,101.4,0
181.0,8,0.2,101.5,0
152.0,8,-0.1,101.6,0
175.0,8,0.8,101.5,0
176.0,8,0.8,101.5,0
57.0,8,-0.0,101.5,0
128.0,8,0.4,101.5,1
137.0,8,0.2,101.5,1
50.0,8,-0.3,101.6,0
141.0,8,1.1,101.5,1
44.0,8,-0.2,101.4,0
148.0,8,0.6,101.5,1
149.0,8,0.7,101.6,1
72.0,8,0.2,101.4,0
159.0,8,1.3,101.4,0
153.0,8,-0.7,101.6,0
185.0,8,1.3,101.8,0
184.0,8,1.7,101.7,0
180.0,8,1.7,102.2,0
179.0,8,2.1,101.9,0
170.0,8,1.1,101.6,0
186.0,8,1.4,101.7,0
169.0,8,1.5,101.6,0
168.0,8,1.2,101.7,0
61.0,8,0.3,101.6,0
164.0,8,2.0,101.6,0
163.0,8,3.6,101.7,0
162.0,8,5.1,101.7,0
158.0,8,3.8,101.6,0
192.0,8,4.7,102.2,0
157.0,8,1.6,101.6,0
156.0,8,-1.2,102.0,0
155.0,8,-2.7,101.8,0
154.0,8,-2.7,101.7,0
138.0,8,11.0,101.6,1
139.0,8,13.0,101.7,1
49.0,8,-7.6,101.7,0
140.0,8,17.0,101.6,1
142.0,8,24.9,101.7,1
143.0,8,28.7,101.9,1
144.0,8,30.1,101.6,1
145.0,8,28.3,101.6,1
146.0,8,24.4,101.8,1
147.0,8,20.3,101.8,1
188.0,8,11.4,101.7,0
189.0,8,9.9,102.3,0
190.0,8,10.2,102.0,0
150.0,8,14.7,101.7,0
151.0,8,13.9,101.6,0
191.0,8,12.6,101.9,0
193.0,8,16.4,102.4,0
88.0,8,0.1,101.3,0
118.0,8,-0.2,101.4,1
120.0,8,-0.0,101.4,1
127.0,8,-0.0,101.4,1
60.0,8,-0.0,101.4,0
119.0,8,-0.1,101.4,1
58.0,8,0.1,101.4,0
175.0,8,0.5,101.4,0
61.0,8,0.1,101.4,0
148.0,8,0.1,101.5,1
176.0,8,0.5,101.4,0
48.0,8,0.1,101.4,0
57.0,8,0.1,101.4,0
72.0,8,0.1,101.5,0
145.0,8,-0.3,101.4,1
144.0,8,-0.1,101.5,1
140.0,8,0.6,101.4,1
141.0,8,0.6,101.4,1
172.0,8,-0.1,101.4,0
171.0,8,-0.2,101.5,0
164.0,8,0.3,101.6,0
138.0,8,0.7,101.5,1
137.0,8,0.5,101.5,1
136.0,8,0.1,101.5,1
159.0,8,1.0,101.5,0
181.0,8,0.5,101.5,0
133.0,8,-0.3,101.6,1
149.0,8,0.9,101.6,1
150.0,8,0.7,101.6,0
151.0,8,0.4,101.6,0
49.0,8,-0.8,101.7,0
50.0,8,-1.0,101.6,0
154.0,8,-0.5,101.7,0
132.0,8,1.4,101.7,1
128.0,8,2.5,101.7,1
191.0,8,0.7,101.7,0
162.0,8,3.4,101.6,0
187.0,8,-0.3,101.5,0
139.0,8,6.0,101.5,1
183.0,8,3.9,101.7,0
188.0,8,-0.9,101.9,0
157.0,8,1.7,101.8,0
158.0,8,4.6,101.8,0
155.0,8,-0.3,101.8,0
153.0,8,0.6,101.8,0
152.0,8,1.9,101.8,0
147.0,8,11.5,101.8,1
146.0,8,16.5,101.8,1
143.0,8,22.2,101.9,1
186.0,8,9.9,101.7,0
169.0,8,10.6,101.8,0
168.0,8,23.4,101.8,0
163.0,8,11.9,101.8,0
170.0,8,20.0,101.7,0
142.0,8,26.1,101.8,1
190.0,8,11.5,102.0,0
185.0,8,18.2,102.0,0
180.0,8,22.7,102.3,0
179.0,8,25.7,102.2,0
156.0,8,16.8,102.2,0
189.0,8,14.8,102.3,0
193.0,8,16.7,102.4,0
192.0,8,15.8,102.0,0
184.0,8,23.0,102.0,0
167.0,8,0.3,101.3,0
60.0,8,-0.1,101.3,0
186.0,8,0.0,101.3,0
48.0,8,0.1,101.3,0
159.0,8,0.2,101.3,0
141.0,8,0.1,101.3,1
177.0,8,0.3,101.3,0
58.0,8,0.1,101.4,0
129.0,8,0.0,101.3,1
61.0,8,0.1,101.3,0
71.0,8,0.1,101.3,0
135.0,8,-0.4,101.3,1
183.0,8,0.1,101.4,0
190.0,8,-0.9,101.9,0
189.0,8,-0.8,102.4,0
188.0,8,-0.6,102.1,0
185.0,8,0.2,101.7,0
192.0,8,0.0,102.0,0
118.0,8,-0.5,101.4,1
119.0,8,-0.2,101.5,1
184.0,8,0.5,101.7,0
128.0,8,0.4,101.6,1
132.0,8,-0.1,101.5,1
133.0,8,-0.4,101.4,1
136.0,8,0.0,101.6,1
72.0,8,0.2,101.5,0
137.0,8,0.6,101.5,1
138.0,8,1.1,101.6,1
139.0,8,1.6,101.8,1
140.0,8,2.1,101.6,1
142.0,8,2.2,101.7,1
143.0,8,1.9,101.9,1
144.0,8,1.5,101.5,1
145.0,8,1.7,101.5,1
146.0,8,2.3,101.7,1
147.0,8,3.0,101.6,1
149.0,8,2.5,101.4,1
150.0,8,1.8,101.6,0
151.0,8,1.0,101.6,0
152.0,8,0.2,101.8,0
57.0,8,0.1,101.4,0
153.0,8,-0.2,101.7,0
154.0,8,-0.2,101.6,0
155.0,8,0.5,101.8,0
156.0,8,2.5,102.2,0
157.0,8,5.8,101.8,0
158.0,8,9.1,101.6,0
50.0,8,-6.6,101.5,0
49.0,8,-5.9,101.7,0
161.0,8,10.1,101.4,0
162.0,8,10.0,101.6,0
163.0,8,11.4,101.7,0
164.0,8,22.4,101.5,0
168.0,8,19.4,101.7,0
169.0,8,12.6,101.8,0
170.0,8,15.4,101.8,0
171.0,8,24.2,101.6,0
172.0,8,33.9,101.4,0
176.0,8,33.5,101.4,0
191.0,8,15.8,101.6,0
179.0,8,27.5,102.1,0
180.0,8,27.8,102.2,0
181.0,8,28.7,101.4,0
193.0,8,19.5,102.4,0
61.0,8,0.1,101.3,0
121.0,8,-0.0,101.3,1
71.0,8,0.1,101.3,0
119.0,8,-0.2,101.3,1
171.0,8,-0.1,101.3,0
57.0,8,0.1,101.3,0
60.0,8,-0.0,101.3,0
133.0,8,-0.3,101.3,1
173.0,8,0.0,101.3,0
50.0,8,-0.0,101.3,0
58.0,8,-0.0,101.3,0
72.0,8,0.2,101.4,0
161.0,8,0.8,101.3,0
170.0,8,0.2,101.4,0
128.0,8,0.1,101.4,1
149.0,8,0.3,101.4,1
175.0,8,0.6,101.4,0
120.0,8,-0.0,101.4,1
126.0,8,-0.2,101.4,1
132.0,8,-0.1,101.4,1
137.0,8,-0.0,101.5,1
168.0,8,0.7,101.5,0
169.0,8,0.7,101.5,0
164.0,8,0.1,101.5,0
138.0,8,0.5,101.5,1
163.0,8,0.8,101.6,0
136.0,8,-0.2,101.5,1
145.0,8,-0.1,101.6,1
172.0,8,0.0,101.5,0
186.0,8,0.8,101.5,0
184.0,8,1.6,101.6,0
181.0,8,1.4,101.5,0
152.0,8,-0.2,101.6,0
141.0,8,3.0,101.5,1
151.0,8,0.7,101.4,0
144.0,8,1.9,101.5,1
178.0,8,3.5,101.4,0
177.0,8,4.5,101.5,0
191.0,8,3.1,101.6,0
150.0,8,2.8,101.5,0
176.0,8,6.9,101.5,0
127.0,8,2.4,101.4,1
158.0,8,6.4,101.5,0
154.0,8,0.3,101.6,0
162.0,8,4.8,101.6,0
157.0,8,6.8,101.7,0
153.0,8,1.3,101.6,0
139.0,8,10.5,101.7,1
140.0,8,13.4,101.6,1
49.0,8,-6.9,101.6,0
142.0,8,22.3,101.6,1
143.0,8,27.2,101.7,1
147.0,8,21.4,101.7,1
185.0,8,26.2,101.8,0
189.0,8,12.0,102.2,0
188.0,8,14.0,101.9,0
180.0,8,22.0,101.9,0
179.0,8,20.2,102.0,0
190.0,8,14.4,101.8,0
192.0,8,17.0,102.0,0
146.0,8,31.5,101.8,1
155.0,8,18.1,101.8,0
156.0,8,23.0,102.2,0
193.0,8,19.0,102.4,0
71.0,8,0.1,101.3,0
48.0,8,0.1,101.3,0
166.0,8,0.1,101.3,0
89.0,8,0.2,101.3,0
177.0,8,0.3,101.3,0
141.0,8,0.2,101.4,1
167.0,8,0.3,101.4,0
187.0,8,-0.3,101.4,0
165.0,8,0.0,101.3,0
148.0,8,0.1,101.4,1
57.0,8,0.1,101.3,0
44.0,8,0.0,101.3,0
116.0,8,-0.4,101.3,1
183.0,8,0.1,101.3,0
134.0,8,-0.5,101.3,1
171.0,8,-0.1,101.4,0
161.0,8,1.0,101.4,0
181.0,8,0.2,101.5,0
180.0,8,0.2,101.9,0
179.0,8,0.4,101.8,0
176.0,8,1.1,101.4,0
175.0,8,1.0,101.4,0
170.0,8,0.1,101.7,0
169.0,8,0.4,101.6,0
168.0,8,0.5,101.6,0
164.0,8,0.3,101.5,0
163.0,8,1.0,101.7,0
162.0,8,1.6,101.8,0
127.0,8,0.5,101.4,1
128.0,8,0.9,101.5,1
132.0,8,0.3,101.5,1
133.0,8,-0.1,101.4,1
136.0,8,0.4,101.5,1
137.0,8,1.2,101.5,1
138.0,8,2.1,101.6,1
139.0,8,3.3,101.6,1
140.0,8,4.6,101.5,1
142.0,8,5.8,101.6,1
143.0,8,5.6,101.8,1
144.0,8,5.0,101.7,1
145.0,8,4.8,101.7,1
146.0,8,5.3,101.8,1
50.0,8,-4.6,101.4,0
49.0,8,-4.2,101.6,0
147.0,8,7.8,101.8,1
149.0,8,7.0,101.4,1
150.0,8,6.1,101.6,0
151.0,8,4.6,101.5,0
152.0,8,2.9,101.6,0
153.0,8,1.9,101.6,0
154.0,8,1.7,101.7,0
155.0,8,2.5,101.9,0
156.0,8,4.8,102.3,0
184.0,8,15.5,101.7,0
157.0,8,10.0,101.7,0
185.0,8,16.4,102.0,0
158.0,8,16.8,101.6,0
193.0,8,16.6,102.3,0
192.0,8,15.7,102.0,0
191.0,8,15.2,101.7,0
190.0,8,15.4,101.8,0
189.0,8,16.2,102.2,0
188.0,8,17.7,101.8,0
186.0,8,21.0,101.8,0
167.0,8,0.2,101.3,0
72.0,8,0.1,101.3,0
116.0,8,-0.3,101.3,1
159.0,8,0.2,101.3,0
50.0,8,0.1,101.3,0
120.0,8,-0.1,101.3,1
172.0,8,-0.2,101.3,0
173.0,8,-0.0,101.3,0
186.0,8,-0.2,101.6,0
185.0,8,-0.0,101.8,0
184.0,8,0.1,101.6,0
183.0,8,0.2,101.4,0
181.0,8,0.0,101.5,0
180.0,8,-0.0,102.0,0
179.0,8,0.1,101.8,0
192.0,8,-0.1,102.1,0
177.0,8,0.6,101.6,0
176.0,8,0.7,101.8,0
175.0,8,0.7,101.6,0
174.0,8,0.3,101.4,0
127.0,8,0.3,101.4,1
128.0,8,0.6,101.5,1
132.0,8,-0.0,101.5,1
133.0,8,-0.3,101.4,1
136.0,8,-0.1,101.4,1
137.0,8,0.4,101.5,1
138.0,8,0.9,101.4,1
139.0,8,1.5,101.6,1
140.0,8,2.0,101.6,1
141.0,8,2.2,101.4,1
142.0,8,1.8,101.6,1
143.0,8,1.1,101.7,1
144.0,8,0.4,101.6,1
145.0,8,0.2,101.8,1
146.0,8,0.7,102.0,1
147.0,8,1.4,101.8,1
148.0,8,1.9,101.4,1
149.0,8,2.0,101.5,1
57.0,8,-0.4,101.4,0
150.0,8,2.1,101.7,0
151.0,8,1.5,101.6,0
152.0,8,0.7,101.5,0
153.0,8,-0.0,101.5,0
154.0,8,-0.3,101.6,0
155.0,8,0.3,102.0,0
156.0,8,2.1,102.3,0
49.0,8,-5.7,101.6,0
48.0,8,-4.5,101.4,0
157.0,8,7.4,101.8,0
158.0,8,10.8,101.7,0
161.0,8,10.3,101.5,0
44.0,8,-2.4,101.4,0
162.0,8,11.0,101.8,0
163.0,8,12.0,101.7,0
164.0,8,16.4,101.5,0
168.0,8,35.7,101.7,0
169.0,8,25.5,101.7,0
170.0,8,24.0,101.8,0
171.0,8,27.8,101.4,0
188.0,8,14.1,101.8,0
189.0,8,12.6,102.4,0
190.0,8,12.3,102.0,0
193.0,8,15.9,102.4,0
191.0,8,13.4,101.6,0
56.0,8,0.2,101.3,0
134.0,8,-0.2,101.3,1
61.0,8,0.1,101.3,0
136.0,8,-0.1,101.4,1
71.0,8,0.1,101.4,0
171.0,8,-0.0,101.3,0
57.0,8,0.1,101.3,0
174.0,8,0.2,101.4,0
120.0,8,-0.1,101.4,1
148.0,8,0.1,101.4,1
159.0,8,0.3,101.4,0
176.0,8,0.4,101.4,0
48.0,8,0.0,101.4,0
138.0,8,0.1,101.4,1
165.0,8,-0.2,101.4,0
177.0,8,0.3,101.5,0
141.0,8,0.6,101.7,1
142.0,8,0.4,101.8,1
143.0,8,0.2,101.9,1
144.0,8,-0.1,101.6,1
145.0,8,-0.2,101.5,1
146.0,8,0.0,101.7,1
147.0,8,0.4,101.8,1
140.0,8,1.2,101.6,1
151.0,8,0.3,101.5,0
139.0,8,1.3,101.5,1
149.0,8,1.0,101.5,1
150.0,8,0.8,101.5,0
188.0,8,-1.6,101.9,0
152.0,8,0.2,101.8,0
153.0,8,0.0,101.7,0
154.0,8,-0.1,101.5,0
155.0,8,-0.2,101.8,0
179.0,8,1.3,101.9,0
157.0,8,0.3,101.7,0
137.0,8,2.3,101.5,1
133.0,8,1.5,101.5,1
158.0,8,2.1,101.6,0
132.0,8,3.4,101.6,1
128.0,8,2.7,101.7,1
127.0,8,2.2,101.5,1
161.0,8,4.1,101.5,0
162.0,8,3.0,101.9,0
