# range_bin,doppler_bin,angle_deg,snr,zone_flag
163.0,8,1.5,101.8,0
164.0,8,-0.8,101.7,0
184.0,8,8.0,101.7,0
50.0,8,-7.1,101.5,0
49.0,8,-6.3,101.7,0
181.0,8,14.3,101.6,0
168.0,8,-40.4,101.6,0
169.0,8,21.7,101.7,0
170.0,8,15.0,101.8,0
116.0,8,-2.8,101.6,1
191.0,8,10.6,101.7,0
186.0,8,10.3,101.7,0
175.0,8,12.6,101.5,0
72.0,8,-1.5,101.5,0
192.0,8,14.9,101.9,0
156.0,8,30.6,102.2,0
180.0,8,22.0,102.1,0
185.0,8,18.1,102.0,0
190.0,8,13.1,102.1,0
193.0,8,18.0,102.4,0
189.0,8,13.2,102.5,0
71.0,8,0.1,101.3,0
140.0,8,0.1,101.3,1
57.0,8,0.1,101.3,0
149.0,8,0.0,101.5,1
150.0,8,0.0,101.6,0
151.0,8,-0.0,101.4,0
148.0,8,0.0,101.4,1
145.0,8,-0.3,101.5,1
144.0,8,-0.3,101.5,1
141.0,8,0.2,101.4,1
153.0,8,-0.1,101.6,0
139.0,8,0.1,101.6,1
154.0,8,-0.0,101.5,0
48.0,8,-0.0,101.4,0
50.0,8,-0.0,101.4,0
128.0,8,0.1,101.4,1
158.0,8,0.1,101.5,0
159.0,8,0.3,101.4,0
175.0,8,0.8,101.5,0
161.0,8,0.9,101.5,0
176.0,8,1.0,101.6,0
181.0,8,0.2,101.4,0
136.0,8,-0.2,101.5,1
72.0,8,0.1,101.4,0
186.0,8,0.0,101.6,0
177.0,8,1.2,101.4,0
133.0,8,-0.4,101.4,1
116.0,8,-1.2,101.5,1
117.0,8,-1.4,101.3,1
119.0,8,-0.9,101.4,1
165.0,8,-0.7,101.5,0
166.0,8,-0.5,101.4,0
167.0,8,0.0,101.4,0
120.0,8,-0.1,101.4,1
132.0,8,1.2,101.5,1
184.0,8,4.7,101.4,0
172.0,8,0.4,101.5,0
157.0,8,0.8,101.6,0
168.0,8,0.4,101.7,0
164.0,8,-0.5,101.7,0
163.0,8,0.9,101.9,0
162.0,8,2.3,101.9,0
169.0,8,0.6,101.8,0
170.0,8,0.8,101.9,0
171.0,8,1.7,101.6,0
156.0,8,1.8,102.1,0
49.0,8,-4.6,101.7,0
155.0,8,0.9,101.7,0
152.0,8,4.1,101.6,0
147.0,8,14.3,101.9,1
146.0,8,19.3,101.8,1
143.0,8,29.7,101.9,1
142.0,8,26.5,101.8,1
188.0,8,8.7,101.8,0
138.0,8,9.9,101.7,1
137.0,8,9.6,101.7,1
185.0,8,23.0,101.7,0
192.0,8,15.0,102.0,0
179.0,8,23.1,101.8,0
189.0,8,11.6,102.5,0
190.0,8,12.6,102.2,0
180.0,8,28.0,102.0,0
193.0,8,17.8,102.3,0
191.0,8,14.7,101.9,0
126.0,8,-0.0,101.2,1
183.0,8,-0.0,101.2,0
54.0,8,0.2,101.3,0
154.0,8,0.0,101.5,0
138.0,8,-0.0,101.6,1
152.0,8,-0.1,101.6,0
158.0,8,0.0,101.5,0
151.0,8,0.0,101.4,0
150.0,8,0.1,101.5,0
148.0,8,0.0,101.6,1
171.0,8,-0.0,101.3,0
161.0,8,0.8,101.4,0
145.0,8,-0.3,101.5,1
144.0,8,-0.2,101.4,1
178.0,8,0.2,101.4,0
164.0,8,-0.0,101.4,0
50.0,8,-0.1,101.4,0
75.0,8,0.2,101.3,0
49.0,8,-0.2,101.6,0
177.0,8,0.7,101.6,0
72.0,8,0.2,101.4,0
71.0,8,0.0,101.3,0
176.0,8,1.1,101.6,0
141.0,8,1.1,101.5,1
116.0,8,-1.1,101.4,1
118.0,8,-1.2,101.3,1
119.0,8,-0.9,101.4,1
120.0,8,-0.4,101.3,1
140.0,8,1.7,101.5,1
175.0,8,1.8,101.4,0
127.0,8,0.5,101.4,1
128.0,8,1.0,101.6,1
132.0,8,0.4,101.3,1
133.0,8,-0.1,101.3,1
136.0,8,0.6,101.5,1
57.0,8,-0.1,101.3,0
137.0,8,1.7,101.5,1
149.0,8,3.2,101.4,1
153.0,8,-0.4,101.6,0
157.0,8,1.4,101.7,0
181.0,8,5.2,101.6,0
168.0,8,1.5,101.7,0
143.0,8,15.2,101.6,1
186.0,8,5.9,101.7,0
139.0,8,7.5,101.7,1
184.0,8,13.2,101.7,0
180.0,8,9.2,102.2,0
179.0,8,8.0,101.9,0
189.0,8,4.2,102.3,0
185.0,8,15.9,101.9,0
142.0,8,27.8,101.7,1
146.0,8,24.9,101.8,1
147.0,8,22.9,101.9,1
155.0,8,7.3,101.7,0
156.0,8,11.5,102.1,0
162.0,8,9.4,101.8,0
163.0,8,7.7,101.7,0
169.0,8,26.1,101.8,0
170.0,8,29.4,101.7,0
193.0,8,15.3,102.3,0
192.0,8,13.7,102.1,0
191.0,8,12.6,101.9,0
190.0,8,12.4,102.1,0
188.0,8,14.5,101.7,0
56.0,8,0.2,101.2,0
165.0,8,-0.0,101.2,0
173.0,8,0.2,101.2,0
133.0,8,-0.4,101.3,1
119.0,8,-0.2,101.3,1
75.0,8,0.2,101.3,0
126.0,8,-0.1,101.3,1
127.0,8,0.0,101.5,1
120.0,8,-0.0,101.3,1
129.0,8,0.1,101.4,1
186.0,8,-0.3,101.4,0
172.0,8,-0.1,101.5,0
171.0,8,-0.1,101.5,0
177.0,8,0.5,101.4,0
57.0,8,0.1,101.3,0
175.0,8,0.8,101.3,0
183.0,8,0.2,101.3,0
161.0,8,1.0,101.4,0
144.0,8,-0.3,101.4,1
151.0,8,0.0,101.4,0
71.0,8,-0.1,101.3,0
72.0,8,0.0,101.3,0
176.0,8,1.4,101.4,0
149.0,8,0.4,101.5,1
148.0,8,0.3,101.5,1
150.0,8,0.4,101.5,0
147.0,8,0.1,101.7,1
146.0,8,-0.2,101.7,1
145.0,8,-0.2,101.5,1
152.0,8,-0.3,101.6,0
153.0,8,-0.7,101.7,0
154.0,8,-0.9,101.6,0
155.0,8,-0.8,101.7,0
157.0,8,0.2,101.7,0
158.0,8,1.6,101.5,0
143.0,8,3.0,101.7,1
162.0,8,2.5,101.7,0
141.0,8,4.5,101.6,1
163.0,8,1.5,101.6,0
164.0,8,0.0,101.5,0
140.0,8,5.5,101.5,1
139.0,8,5.6,101.7,1
138.0,8,5.9,101.6,1
168.0,8,2.3,101.7,0
137.0,8,7.5,101.6,1
136.0,8,10.0,101.5,1
128.0,8,4.6,101.7,1
181.0,8,16.5,101.5,0
50.0,8,-8.2,101.5,0
49.0,8,-7.0,101.6,0
184.0,8,18.9,101.8,0
190.0,8,9.6,101.8,0
189.0,8,12.2,102.3,0
188.0,8,16.1,101.8,0
185.0,8,22.3,101.9,0
180.0,8,25.3,102.1,0
192.0,8,12.4,102.3,0
179.0,8,25.4,101.8,0
142.0,8,26.5,101.8,1
191.0,8,13.3,101.8,0
156.0,8,21.9,102.1,0
169.0,8,39.7,101.9,0
170.0,8,36.1,101.9,0
193.0,8,15.6,102.4,0
119.0,8,-0.2,101.2,1
116.0,8,-0.5,101.2,1
126.0,8,-0.0,101.3,1
72.0,8,0.1,101.3,0
56.0,8,0.2,101.3,0
134.0,8,-0.3,101.3,1
120.0,8,-0.0,101.3,1
71.0,8,0.1,101.3,0
165.0,8,-0.1,101.3,0
57.0,8,0.1,101.3,0
144.0,8,-0.2,101.5,1
145.0,8,-0.3,101.5,1
133.0,8,-0.4,101.5,1
132.0,8,-0.3,101.4,1
141.0,8,0.4,101.5,1
148.0,8,0.2,101.5,1
140.0,8,0.4,101.5,1
50.0,8,-0.2,101.5,0
149.0,8,0.3,101.4,1
150.0,8,0.2,101.5,0
139.0,8,0.6,101.5,1
161.0,8,1.5,101.4,0
151.0,8,-0.0,101.5,0
177.0,8,0.9,101.5,0
157.0,8,0.0,101.5,0
175.0,8,1.1,101.4,0
138.0,8,1.0,101.4,1
171.0,8,-0.1,101.4,0
186.0,8,0.4,101.5,0
137.0,8,1.4,101.5,1
163.0,8,1.3,101.6,0
158.0,8,1.4,101.5,0
164.0,8,0.5,101.5,0
136.0,8,2.3,101.4,1
127.0,8,1.2,101.4,1
128.0,8,1.9,101.6,1
129.0,8,2.5,101.4,1
183.0,8,3.3,101.4,0
49.0,8,-2.9,101.6,0
152.0,8,-0.8,101.6,0
143.0,8,8.2,101.7,1
162.0,8,4.9,101.7,0
179.0,8,4.6,101.7,0
176.0,8,6.5,101.7,0
168.0,8,1.6,101.7,0
142.0,8,14.8,101.7,1
146.0,8,20.6,101.7,1
156.0,8,1.5,101.9,0
155.0,8,-2.0,101.7,0
154.0,8,-2.8,101.8,0
185.0,8,15.9,102.0,0
153.0,8,-1.7,101.8,0
147.0,8,31.1,101.8,1
184.0,8,21.6,101.8,0
181.0,8,25.6,101.7,0
180.0,8,23.8,102.2,0
192.0,8,10.3,102.1,0
170.0,8,54.2,101.8,0
188.0,8,13.5,101.8,0
189.0,8,11.7,102.5,0
190.0,8,11.0,102.2,0
169.0,8,63.8,101.8,0
193.0,8,13.4,102.3,0
191.0,8,11.9,101.9,0
56.0,8,0.2,101.3,0
44.0,8,0.1,101.3,0
58.0,8,0.1,101.3,0
75.0,8,0.2,101.3,0
60.0,8,-0.0,101.3,0
116.0,8,-0.4,101.3,1
71.0,8,0.0,101.3,0
171.0,8,0.1,101.4,0
140.0,8,0.2,101.4,1
165.0,8,-0.2,101.4,0
61.0,8,0.2,101.4,0
159.0,8,0.2,101.4,0
157.0,8,-0.1,101.4,0
151.0,8,-0.0,101.4,0
149.0,8,0.3,101.4,1
120.0,8,-0.0,101.4,1
145.0,8,-0.4,101.4,1
179.0,8,0.0,101.4,0
127.0,8,0.2,101.3,1
133.0,8,-0.3,101.4,1
136.0,8,0.1,101.5,1
183.0,8,0.4,101.4,0
72.0,8,0.1,101.4,0
57.0,8,0.1,101.4,0
141.0,8,1.3,101.5,1
180.0,8,0.2,102.0,0
177.0,8,0.9,101.6,0
176.0,8,1.3,101.5,0
170.0,8,0.9,102.0,0
181.0,8,0.6,101.7,0
169.0,8,1.0,101.9,0
168.0,8,0.7,101.7,0
164.0,8,0.6,101.5,0
163.0,8,2.0,101.5,0
162.0,8,3.2,101.7,0
161.0,8,4.1,101.5,0
158.0,8,2.3,101.5,0
156.0,8,-0.9,102.0,0
155.0,8,-1.8,101.8,0
154.0,8,-2.2,101.7,0
153.0,8,-2.2,101.8,0
152.0,8,-1.3,101.5,0
191.0,8,4.2,101.9,0
150.0,8,2.8,101.5,0
50.0,8,-6.1,101.5,0
49.0,8,-5.6,101.6,0
148.0,8,7.9,101.5,1
147.0,8,10.4,101.8,1
146.0,8,14.6,101.7,1
144.0,8,25.6,101.5,1
128.0,8,8.9,101.5,1
143.0,8,29.9,101.8,1
142.0,8,29.6,101.7,1
137.0,8,18.8,101.6,1
184.0,8,18.4,101.7,0
185.0,8,18.0,101.9,0
186.0,8,17.4,101.6,0
138.0,8,22.8,101.5,1
139.0,8,25.1,101.5,1
188.0,8,15.7,101.9,0
189.0,8,14.8,102.5,0
193.0,8,16.0,102.2,0
192.0,8,15.3,102.1,0
190.0,8,15.2,102.1,0
89.0,8,0.2,101.3,0
171.0,8,-0.1,101.3,0
151.0,8,-0.1,101.4,0
150.0,8,0.0,101.4,0
186.0,8,-0.2,101.4,0
60.0,8,-0.0,101.4,0
75.0,8,0.2,101.4,0
56.0,8,0.1,101.4,0
57.0,8,0.1,101.4,0
140.0,8,0.3,101.4,1
175.0,8,0.4,101.4,0
177.0,8,0.2,101.4,0
119.0,8,-0.3,101.4,1
121.0,8,0.2,101.4,1
71.0,8,-0.0,101.3,0
127.0,8,-0.0,101.4,1
136.0,8,-0.1,101.4,1
133.0,8,-0.4,101.3,1
183.0,8,0.3,101.4,0
190.0,8,-1.5,101.9,0
189.0,8,-1.8,102.4,0
188.0,8,-1.5,101.8,0
192.0,8,0.4,102.2,0
120.0,8,-0.0,101.6,1
185.0,8,0.6,101.8,0
72.0,8,0.0,101.5,0
184.0,8,0.9,101.8,0
128.0,8,0.6,101.5,1
137.0,8,0.8,101.5,1
138.0,8,1.5,101.5,1
139.0,8,2.3,101.5,1
141.0,8,3.3,101.5,1
142.0,8,3.3,101.9,1
143.0,8,2.7,101.9,1
144.0,8,2.0,101.5,1
145.0,8,1.6,101.5,1
61.0,8,0.4,101.5,0
146.0,8,2.2,101.9,1
147.0,8,2.5,102.0,1
148.0,8,2.7,101.5,1
152.0,8,-1.5,101.7,0
153.0,8,-2.5,101.7,0
154.0,8,-2.8,101.6,0
155.0,8,-2.2,101.8,0
156.0,8,-0.1,102.1,0
157.0,8,3.7,101.6,0
158.0,8,7.3,101.6,0
50.0,8,-8.4,101.5,0
49.0,8,-7.6,101.7,0
159.0,8,10.4,101.5,0
161.0,8,8.6,101.6,0
162.0,8,7.4,101.7,0
163.0,8,5.2,101.5,0
164.0,8,-2.9,101.5,0
165.0,8,-38.6,101.5,0
168.0,8,-44.8,101.8,0
169.0,8,63.9,102.0,0
170.0,8,45.3,102.0,0
176.0,8,31.6,101.5,0
191.0,8,15.2,101.8,0
179.0,8,27.8,101.9,0
180.0,8,26.6,102.2,0
181.0,8,24.4,101.6,0
193.0,8,18.1,102.4,0
61.0,8,0.1,101.3,0
132.0,8,-0.1,101.3,1
175.0,8,0.4,101.3,0
133.0,8,-0.2,101.3,1
167.0,8,0.2,101.3,0
148.0,8,0.1,101.4,1
55.0,8,0.2,101.4,0
56.0,8,0.2,101.4,0
158.0,8,0.1,101.4,0
89.0,8,0.3,101.4,0
72.0,8,0.1,101.4,0
54.0,8,0.2,101.4,0
57.0,8,0.2,101.4,0
186.0,8,-0.0,101.4,0
127.0,8,0.1,101.4,1
151.0,8,0.1,101.4,0
71.0,8,-0.1,101.4,0
140.0,8,0.6,101.4,1
165.0,8,-0.1,101.6,0
169.0,8,0.3,101.7,0
171.0,8,0.1,101.5,0
164.0,8,0.2,101.4,0
163.0,8,0.8,101.4,0
75.0,8,0.4,101.4,0
161.0,8,1.7,101.6,0
139.0,8,1.1,101.6,1
157.0,8,0.5,101.5,0
154.0,8,-0.2,101.7,0
49.0,8,-0.8,101.7,0
188.0,8,-1.7,101.6,0
153.0,8,-0.1,101.6,0
152.0,8,0.3,101.6,0
185.0,8,2.4,101.7,0
150.0,8,1.9,101.4,0
145.0,8,1.8,101.5,1
176.0,8,4.3,101.6,0
119.0,8,-1.8,101.5,1
120.0,8,-0.7,101.5,1
144.0,8,4.9,101.5,1
183.0,8,3.9,101.5,0
128.0,8,3.9,101.5,1
141.0,8,9.9,101.5,1
136.0,8,3.8,101.5,1
137.0,8,4.7,101.6,1
138.0,8,6.3,101.7,1
50.0,8,-7.2,101.5,0
181.0,8,5.6,101.7,0
191.0,8,4.8,102.0,0
190.0,8,4.2,102.3,0
189.0,8,5.4,102.4,0
180.0,8,9.8,102.4,0
184.0,8,17.2,101.7,0
192.0,8,9.2,102.2,0
142.0,8,26.3,101.8,1
143.0,8,28.1,101.8,1
146.0,8,25.4,102.0,1
147.0,8,24.8,101.9,1
155.0,8,22.7,101.9,0
156.0,8,27.1,102.1,0
162.0,8,19.5,101.8,0
168.0,8,53.6,101.8,0
170.0,8,47.6,101.9,0
179.0,8,33.7,102.0,0
193.0,8,14.8,102.5,0
48.0,8,0.2,101.3,0
129.0,8,-0.0,101.3,1
172.0,8,0.1,101.3,0
119.0,8,-0.2,101.3,1
120.0,8,-0.1,101.3,1
56.0,8,0.2,101.3,0
132.0,8,-0.2,101.3,1
167.0,8,0.2,101.3,0
127.0,8,-0.0,101.3,1
149.0,8,0.3,101.3,1
159.0,8,0.3,101.3,0
54.0,8,0.1,101.3,0
148.0,8,0.3,101.3,1
186.0,8,0.0,101.3,0
133.0,8,-0.4,101.3,1
158.0,8,0.2,101.3,0
164.0,8,0.0,101.3,0
157.0,8,0.2,101.3,0
57.0,8,0.1,101.3,0
75.0,8,0.2,101.4,0
72.0,8,0.1,101.4,0
144.0,8,-0.1,101.4,1
175.0,8,1.0,101.4,0
189.0,8,-1.8,102.6,0
188.0,8,-1.3,101.8,0
185.0,8,0.7,101.6,0
184.0,8,0.8,101.5,0
181.0,8,-0.1,101.7,0
180.0,8,-0.2,102.0,0
179.0,8,-0.0,101.7,0
193.0,8,2.7,102.5,0
177.0,8,1.1,101.5,0
176.0,8,1.8,101.7,0
128.0,8,1.7,101.4,1
136.0,8,1.8,101.4,1
137.0,8,2.4,101.5,1
138.0,8,3.1,101.5,1
139.0,8,3.9,101.6,1
140.0,8,4.9,101.6,1
141.0,8,6.1,101.5,1
142.0,8,7.7,101.6,1
143.0,8,10.0,101.7,1
145.0,8,13.5,101.4,1
146.0,8,13.8,101.6,1
147.0,8,12.4,101.7,1
150.0,8,5.4,101.5,0
50.0,8,-8.4,101.5,0
49.0,8,-7.3,101.7,0
151.0,8,4.9,101.4,0
152.0,8,3.5,101.5,0
153.0,8,2.8,101.6,0
154.0,8,4.0,101.7,0
155.0,8,8.2,101.8,0
156.0,8,15.2,102.1,0
161.0,8,17.0,101.5,0
162.0,8,16.3,101.8,0
163.0,8,17.0,101.5,0
165.0,8,39.2,101.4,0
168.0,8,-72.7,101.7,0
169.0,8,-72.4,101.5,0
170.0,8,-74.1,101.6,0
190.0,8,6.4,102.3,0
191.0,8,8.5,101.9,0
192.0,8,11.2,102.3,0
132.0,8,-0.1,101.2,1
71.0,8,0.0,101.2,0
187.0,8,-0.4,101.2,0
167.0,8,0.2,101.2,0
171.0,8,-0.1,101.2,0
57.0,8,0.1,101.2,0
61.0,8,0.1,101.2,0
133.0,8,-0.3,101.3,1
181.0,8,-0.2,101.3,0
173.0,8,0.1,101.2,0
50.0,8,-0.1,101.3,0
128.0,8,0.1,101.3,1
127.0,8,-0.0,101.3,1
165.0,8,-0.2,101.3,0
164.0,8,0.1,101.3,0
120.0,8,-0.1,101.2,1
72.0,8,-0.0,101.3,0
186.0,8,-0.2,101.3,0
151.0,8,-0.1,101.4,0
157.0,8,-0.0,101.4,0
158.0,8,0.1,101.4,0
159.0,8,0.6,101.3,0
75.0,8,0.4,101.3,0
161.0,8,1.4,101.5,0
163.0,8,0.8,101.4,0
150.0,8,0.5,101.5,0
149.0,8,1.0,101.4,1
148.0,8,1.3,101.5,1
145.0,8,1.2,101.4,1
144.0,8,1.4,101.4,1
49.0,8,-1.5,101.5,0
172.0,8,-0.1,101.3,0
138.0,8,1.6,101.5,1
175.0,8,2.7,101.5,0
177.0,8,2.9,101.4,0
137.0,8,1.8,101.4,1
136.0,8,1.6,101.4,1
154.0,8,-0.4,101.6,0
184.0,8,1.8,101.6,0
190.0,8,-1.8,101.9,0
189.0,8,-2.8,102.6,0
188.0,8,-2.6,102.1,0
192.0,8,6.9,102.3,0
185.0,8,2.1,101.6,0
139.0,8,7.1,101.7,1
140.0,8,9.1,101.7,1
141.0,8,12.6,101.7,1
142.0,8,18.9,101.8,1
143.0,8,26.9,101.8,1
146.0,8,25.8,101.7,1
147.0,8,21.5,101.9,1
152.0,8,11.5,101.6,0
153.0,8,14.3,101.7,0
155.0,8,22.6,101.7,0
156.0,8,25.5,102.0,0
162.0,8,12.3,101.7,0
168.0,8,77.7,101.6,0
169.0,8,63.5,101.6,0
170.0,8,49.2,101.6,0
191.0,8,11.1,101.7,0
176.0,8,28.8,101.7,0
179.0,8,25.2,101.6,0
180.0,8,25.6,101.7,0
193.0,8,17.4,102.4,0
116.0,8,-0.7,101.3,1
75.0,8,0.2,101.3,0
58.0,8,0.0,101.3,0
72.0,8,0.1,101.4,0
172.0,8,-0.1,101.4,0
128.0,8,-0.0,101.3,1
175.0,8,0.3,101.3,0
71.0,8,-0.0,101.3,0
134.0,8,-0.4,101.3,1
120.0,8,0.0,101.3,1
127.0,8,-0.1,101.3,1
159.0,8,0.3,101.4,0
126.0,8,-0.2,101.3,1
57.0,8,-0.0,101.3,0
136.0,8,-0.2,101.4,1
138.0,8,0.2,101.7,1
158.0,8,0.1,101.6,0
154.0,8,-0.4,101.6,0
181.0,8,0.0,101.5,0
